symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,close,ema20,ema50,ema200,ema20_slope_10_atr,rsi14,adx14,bb_width_atr,bb_pos,donchian20_high_prev,donchian55_high_prev,donchian20_break,donchian55_break,atr_ratio_50,atr_pctile_252,body_ratio,close_location,range5_atr
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-03-17 08:00:00,long,stagnation,5061,5087,5111,1236.868,1194.848,8.608532439007254,26,0.331097401500279,24,0.9230769230769231,32,0.856830080913854,0.618,0.8,1230.852,2017-03-17 12:00:00,1230.852,1193.6276990864087,1305.3006018271828,2017-04-28 12:00:00,1267.152,max_hold,180,37.22430091359138,0.9751694218318029,0.9657669618416853,1230.852,1218.8215292141858,1216.5283310718335,1220.317589055349,2.797611236811578,71.33482744810186,34.35835278658502,10.129633587143758,0.8184743101862663,1233.698,1234.941,False,False,1.0539759508605475,37.301587301587304,0.9188612099644284,0.9188612099644284,1.4107176195859994
XAUUSD,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-03-21 12:00:00,long,rebreak,5061,5087,5111,1236.868,1194.848,9.14491181655328,26,0.35172737755974154,24,0.9230769230769231,46,1.1442170395050018,0.618,0.8,1242.928,2017-03-21 16:00:00,1242.948,1193.6992737781698,1341.3854524436608,2017-05-02 16:00:00,1256.771,max_hold,180,49.24872622183034,0.28067731006355623,0.2735705272723905,1242.928,1229.5741068638,1223.428066394995,1221.8941440272133,1.5717097138053253,71.59468539905808,37.3041197827601,3.5764576495028586,1.236073429870816,1235.468,1235.468,True,True,1.0235302137274118,30.158730158730158,0.7668193875090702,0.9243629933285251,3.7019264635785643
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-04-12 16:00:00,long,stagnation+rebreak,5209,5219,5225,18.463,17.735,5.845746207645846,10,0.5845746207645847,6,0.6,13,0.9450549450549415,0.618,0.8,18.423,2017-04-12 20:00:00,18.422,17.703866250169746,19.861267499660503,2017-04-23 20:00:00,17.703866250169746,SL,38,0.7181337498302547,-1.0,-1.0487374392420257,18.423,18.199031309931712,18.14734955018311,17.866039589413063,1.0842752485703073,65.0942060684969,26.581370122514564,6.322533650306086,0.9197482475540062,18.454,18.463,False,False,1.1820807467842838,87.6984126984127,0.6169154228855644,0.935323383084569,1.6140041040340873
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-04-12 16:00:00,long,stagnation+rebreak,5209,5219,5225,18.463,17.735,5.845746207645846,10,0.5845746207645847,6,0.6,13,0.9450549450549415,0.618,0.8,18.423,2017-04-12 20:00:00,18.422,17.703866250169746,19.861267499660503,2017-04-23 20:00:00,17.703866250169746,SL,38,0.7181337498302547,-1.0,-1.0487374392420257,18.423,18.199031309931712,18.14734955018311,17.866039589413063,1.0842752485703073,65.0942060684969,26.581370122514564,6.322533650306086,0.9197482475540062,18.454,18.463,False,False,1.1820807467842838,87.6984126984127,0.6169154228855644,0.935323383084569,1.6140041040340873
AUDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-04-23 20:00:00,long,rebreak,5296,5306,5311,82.951,81.486,3.8624768606158444,10,0.38624768606158444,5,0.5,14,1.1242320819112652,0.618,0.8,83.133,2017-04-24 00:00:00,83.128,81.39117742546642,86.61664514906714,2017-06-02 04:00:00,82.363,max_hold,180,1.7368225745335764,-0.44045949840641685,-0.4476565490339661,83.133,82.23485047763016,82.39516568573289,83.94515064954523,0.5787290285561787,68.27209384612675,21.308284396490393,3.674056181740325,1.2547358745754191,82.513,83.253,True,False,1.1863047101836346,93.25396825396825,0.8356973995271925,0.16430260047280756,4.911805045274655
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-04-23 20:00:00,long,rebreak,5296,5306,5311,82.951,81.486,3.8624768606158444,10,0.38624768606158444,5,0.5,14,1.1242320819112652,0.618,0.8,83.133,2017-04-24 00:00:00,83.128,81.39117742546642,86.61664514906714,2017-06-02 04:00:00,82.363,max_hold,180,1.7368225745335764,-0.44045949840641685,-0.4476565490339661,83.133,82.23485047763016,82.39516568573289,83.94515064954523,0.5787290285561787,68.27209384612675,21.308284396490393,3.674056181740325,1.2547358745754191,82.513,83.253,True,False,1.1863047101836346,93.25396825396825,0.8356973995271925,0.16430260047280756,4.911805045274655
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-04-28 04:00:00,long,stagnation,5319,5325,5328,111.517,110.035,3.883927946040613,6,0.6473213243401021,3,0.5,20,1.3380566801619467,0.618,0.8,112.018,2017-04-28 08:00:00,112.017,109.93960688119158,116.17478623761684,2017-06-08 08:00:00,113.929,max_hold,180,2.0773931188084163,0.9203842944741827,0.9107568436951591,112.018,111.56001669215273,110.74186440767457,110.79881861869525,1.5083974874298702,65.132888271367,41.71426260687301,4.554175812902512,0.6675731906729399,112.379,112.379,False,False,1.025777641077972,85.71428571428571,0.6268656716417779,0.8208955223880534,2.0127237938995917
CHFJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-04-28 08:00:00,long,stagnation+rebreak,5319,5325,5328,111.517,110.035,3.6589739121860174,6,0.6098289853643363,3,0.5,21,1.6390013495276674,0.618,0.8,112.464,2017-04-28 12:00:00,112.465,109.93374210396361,117.52451579207278,2017-06-08 12:00:00,113.771,max_hold,180,2.5312578960363936,0.5159490078213745,0.5080477979006757,112.464,111.64611034051913,110.80939913678537,110.81538758766347,1.4380649587619032,70.8007178670428,42.13952438944363,3.3916003114411275,0.9626174366149552,112.379,112.379,True,True,1.0824910666732586,91.26984126984127,0.6295774647887292,0.7802816901408393,2.31833772168873
EURJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-05-22 08:00:00,long,rebreak,5343,5355,5362,125.8,122.59,6.4773183750676635,12,0.5397765312556386,7,0.5833333333333334,13,0.7943925233644866,0.618,0.8,125.14,2017-05-22 12:00:00,125.14,122.46610613628489,130.4877877274302,2017-06-15 04:00:00,122.46610613628489,SL,109,2.673893863715108,-1.0,-1.0046748302801447,125.14,124.38176117195478,124.1045192976253,121.98026254608604,0.6686462239022328,60.58264771475836,20.115173641198368,4.537683989505656,0.9437991900458621,124.97,125.8,True,False,1.2067979642465207,86.90476190476191,0.8265306122448969,0.8775510204081591,2.3205346203513595
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-05-22 08:00:00,long,rebreak,5343,5355,5362,125.8,122.59,6.4773183750676635,12,0.5397765312556386,7,0.5833333333333334,13,0.7943925233644866,0.618,0.8,125.14,2017-05-22 12:00:00,125.14,122.46610613628489,130.4877877274302,2017-06-15 04:00:00,122.46610613628489,SL,109,2.673893863715108,-1.0,-1.0046748302801447,125.14,124.38176117195478,124.1045192976253,121.98026254608604,0.6686462239022328,60.58264771475836,20.115173641198368,4.537683989505656,0.9437991900458621,124.97,125.8,True,False,1.2067979642465207,86.90476190476191,0.8265306122448969,0.8775510204081591,2.3205346203513595
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-05-22 12:00:00,long,rebreak,5380,5386,5391,17.031,16.437,4.140308813684276,6,0.6900514689473792,5,0.8333333333333334,13,1.2205387205387217,0.618,0.8,17.162,2017-05-22 16:00:00,17.155,16.40113311018995,18.6837337796201,2017-06-20 12:00:00,16.40113311018995,SL,129,0.7538668898100518,-1.0,-1.0464272943580517,17.162,16.850209941082785,16.73711558274544,17.08471824195555,0.9081944596417709,68.99206065947642,28.48862016302676,3.9664505927797165,1.0830699007602353,17.145,17.145,True,True,1.27156192711053,97.22222222222221,0.810526315789483,0.9684210526315774,2.3977545991706846
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-05-22 12:00:00,long,rebreak,5380,5386,5391,17.031,16.437,4.140308813684276,6,0.6900514689473792,5,0.8333333333333334,13,1.2205387205387217,0.618,0.8,17.162,2017-05-22 16:00:00,17.155,16.40113311018995,18.6837337796201,2017-06-20 12:00:00,16.40113311018995,SL,129,0.7538668898100518,-1.0,-1.0464272943580517,17.162,16.850209941082785,16.73711558274544,17.08471824195555,0.9081944596417709,68.99206065947642,28.48862016302676,3.9664505927797165,1.0830699007602353,17.145,17.145,True,True,1.27156192711053,97.22222222222221,0.810526315789483,0.9684210526315774,2.3977545991706846
XAUUSD,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-05-26 04:00:00,long,rebreak,5403,5410,5414,1263.728,1247.952,3.634503442325443,7,0.5192147774750633,4,0.5714285714285714,12,0.8462221095334592,0.618,0.8,1261.302,2017-05-26 08:00:00,1261.311,1246.8668448852543,1290.1723102294911,2017-06-06 08:00:00,1290.1723102294911,TP,44,14.444155114745627,1.9981307317883563,1.9738994771930058,1261.302,1256.268349106887,1252.093602215685,1249.1906926132401,0.5662104852083352,62.4990571654309,16.642776013095897,3.307905212714128,0.8611589083590395,1263.728,1265.002,False,False,0.9128913766304713,33.33333333333333,0.6081395348837068,0.6120639534883643,2.5187643341115535
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-05-26 04:00:00,long,rebreak,5403,5410,5414,1263.728,1247.952,3.634503442325443,7,0.5192147774750633,4,0.5714285714285714,12,0.8462221095334592,0.618,0.8,1261.302,2017-05-26 08:00:00,1261.311,1246.8668448852543,1290.1723102294911,2017-06-06 08:00:00,1290.1723102294911,TP,44,14.444155114745627,1.9981307317883563,1.9738994771930058,1261.302,1256.268349106887,1252.093602215685,1249.1906926132401,0.5662104852083352,62.4990571654309,16.642776013095897,3.307905212714128,0.8611589083590395,1263.728,1265.002,False,False,0.9128913766304713,33.33333333333333,0.6081395348837068,0.6120639534883643,2.5187643341115535
CHFJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-06-20 00:00:00,long,stagnation+rebreak,5545,5554,5558,114.098,112.495,5.226605195264229,9,0.5807339105849144,4,0.4444444444444444,20,1.2763568309419835,0.618,0.8,114.541,2017-06-20 04:00:00,114.541,112.41832499107392,118.78635001785216,2017-07-31 04:00:00,114.277,max_hold,180,2.1226750089260804,-0.12437137050648213,-0.13379344402970544,114.541,114.0226217521018,113.85583607792678,113.55991606007721,1.3588066573179447,64.8198239416896,21.895473401233968,6.836414167546566,0.8107460071951622,114.496,114.496,True,True,0.8553279866579342,8.73015873015873,0.7516778523489536,0.8724832214764742,1.402021356184443
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-06-20 00:00:00,long,stagnation+rebreak,5545,5554,5558,114.098,112.495,5.226605195264229,9,0.5807339105849144,4,0.4444444444444444,20,1.2763568309419835,0.618,0.8,114.541,2017-06-20 04:00:00,114.541,112.41832499107392,118.78635001785216,2017-07-31 04:00:00,114.277,max_hold,180,2.1226750089260804,-0.12437137050648213,-0.13379344402970544,114.541,114.0226217521018,113.85583607792678,113.55991606007721,1.3588066573179447,64.8198239416896,21.895473401233968,6.836414167546566,0.8107460071951622,114.496,114.496,True,True,0.8553279866579342,8.73015873015873,0.7516778523489536,0.8724832214764742,1.402021356184443
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-06-28 00:00:00,long,rebreak,5546,5553,5558,16.788,16.264,4.708596736422005,7,0.672656676631715,5,0.7142857142857143,10,1.059160305343509,0.618,0.8,16.819,2017-06-28 04:00:00,16.82,16.2361785475943,17.9846429048114,2017-07-03 12:00:00,16.2361785475943,SL,21,0.5838214524057008,-1.0,-1.059949835443317,16.819,16.645116643592427,16.680102468648837,16.952874338860877,0.16910762622124564,64.06353398479803,22.342190841612183,2.7579737377444693,1.0323804954939966,16.788,17.005,True,False,1.0670313491839878,57.936507936507944,0.8874172185430498,0.9337748344370757,2.3992277263829593
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-06-28 00:00:00,long,rebreak,5546,5553,5558,16.788,16.264,4.708596736422005,7,0.672656676631715,5,0.7142857142857143,10,1.059160305343509,0.618,0.8,16.819,2017-06-28 04:00:00,16.82,16.2361785475943,17.9846429048114,2017-07-03 12:00:00,16.2361785475943,SL,21,0.5838214524057008,-1.0,-1.059949835443317,16.819,16.645116643592427,16.680102468648837,16.952874338860877,0.16910762622124564,64.06353398479803,22.342190841612183,2.7579737377444693,1.0323804954939966,16.788,17.005,True,False,1.0670313491839878,57.936507936507944,0.8874172185430498,0.9337748344370757,2.3992277263829593
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-07-17 08:00:00,long,stagnation,5599,5614,5623,16.095,15.177,7.216361616770085,15,0.48109077445133897,9,0.6,32,1.0326797385620927,0.618,0.8,16.125,2017-07-17 12:00:00,16.125,15.145197270011154,18.08460545997769,2017-08-25 16:00:00,17.036,max_hold,180,0.9798027299888457,0.9297789974624509,0.8940575211603807,16.125,15.891510852890539,15.912002773226758,16.414239078629407,0.8029600950061708,64.71178168738021,24.843759201915653,4.41571426284264,0.9438988464377451,16.086,16.216,True,False,0.8440242396197067,72.61904761904762,0.606217616580311,0.8290155440414455,1.6743845581394732
XAUUSD,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-07-17 08:00:00,long,rebreak,5600,5615,5626,1229.132,1204.832,6.081750724850528,15,0.4054500483233685,11,0.7333333333333333,32,1.2171604938271627,0.618,0.8,1234.409,2017-07-17 12:00:00,1234.409,1203.8331099969657,1295.5607800060689,2017-08-18 08:00:00,1295.5607800060689,TP,147,30.575890003034374,2.0,1.9885530723728597,1234.409,1224.627690129178,1223.704664661582,1238.9888343814655,1.581503754289782,71.96808325803096,27.259704799846585,5.664214191711351,0.9909041834228188,1232.858,1232.858,True,True,0.8677572075614746,19.841269841269842,0.6967753429538605,0.8731516123285263,1.736677706985118
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-07-17 08:00:00,long,rebreak,5600,5615,5626,1229.132,1204.832,6.081750724850528,15,0.4054500483233685,11,0.7333333333333333,32,1.2171604938271627,0.618,0.8,1234.409,2017-07-17 12:00:00,1234.409,1203.8331099969657,1295.5607800060689,2017-08-18 08:00:00,1295.5607800060689,TP,147,30.575890003034374,2.0,1.9885530723728597,1234.409,1224.627690129178,1223.704664661582,1238.9888343814655,1.581503754289782,71.96808325803096,27.259704799846585,5.664214191711351,0.9909041834228188,1232.858,1232.858,True,True,0.8677572075614746,19.841269841269842,0.6967753429538605,0.8731516123285263,1.736677706985118
USDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-07-26 12:00:00,long,rebreak,5713,5726,5734,112.418,110.622,5.833913096651678,13,0.4487625458962829,8,0.6153846153846154,13,0.8273942093541197,0.618,0.8,112.108,2017-07-26 16:00:00,112.111,110.54503622070447,115.23392755859106,2017-07-30 20:00:00,110.54503622070447,SL,14,1.5659637792955294,-1.0,-1.0063858437418582,112.108,111.63151013849664,111.89056537292379,112.08484549497928,0.7399166476359059,61.59494846768836,26.88051259972876,5.496013884195243,0.9419979956735534,112.085,113.576,True,False,0.9606472064703652,39.285714285714285,0.653061224489817,0.8798185941043153,1.4324920242891956
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-07-26 12:00:00,long,rebreak,5713,5726,5734,112.418,110.622,5.833913096651678,13,0.4487625458962829,8,0.6153846153846154,13,0.8273942093541197,0.618,0.8,112.108,2017-07-26 16:00:00,112.111,110.54503622070447,115.23392755859106,2017-07-30 20:00:00,110.54503622070447,SL,14,1.5659637792955294,-1.0,-1.0063858437418582,112.108,111.63151013849664,111.89056537292379,112.08484549497928,0.7399166476359059,61.59494846768836,26.88051259972876,5.496013884195243,0.9419979956735534,112.085,113.576,True,False,0.9606472064703652,39.285714285714285,0.653061224489817,0.8798185941043153,1.4324920242891956
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-08-10 04:00:00,long,rebreak,5732,5739,5749,16.745,16.118,5.173136117592496,7,0.7390194453703566,10,1.4285714285714286,17,1.435406698564591,0.618,0.8,17.018,2017-08-10 08:00:00,17.024,16.087699231484176,18.87860153703165,2017-09-20 08:00:00,17.336,max_hold,180,0.9363007685158244,0.33322625644595366,0.29584510588310586,17.018,16.627264860728378,16.549318803696387,16.482072381643132,2.199376271882969,75.30533925659435,33.56631287298874,9.344231158321564,0.9621431389837191,16.952,16.952,True,True,1.0346801825004437,69.84126984126983,0.7433155080213822,0.76470588235294,3.291995711195219
AUDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-08-15 00:00:00,long,rebreak,5804,5810,5817,87.096,85.449,5.391751501333218,6,0.898625250222203,7,1.1666666666666667,13,0.7735276259866403,0.618,0.8,86.723,2017-08-15 04:00:00,86.724,85.37263334996092,89.42373330007815,2017-09-19 16:00:00,89.42373330007815,TP,158,1.3513666500390826,1.9977800251323892,1.9885301298507294,86.723,86.38047980003613,86.8343614144047,86.959758735335,-0.17863602441582177,55.298903243704814,24.04500669274049,4.386929085435475,0.8813634320019957,87.096,88.309,False,False,1.0784591492236846,73.4126984126984,0.8398169336384314,0.8604118993134888,2.4421655251940604
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-08-15 00:00:00,long,rebreak,5804,5810,5817,87.096,85.449,5.391751501333218,6,0.898625250222203,7,1.1666666666666667,13,0.7735276259866403,0.618,0.8,86.723,2017-08-15 04:00:00,86.724,85.37263334996092,89.42373330007815,2017-09-19 16:00:00,89.42373330007815,TP,158,1.3513666500390826,1.9977800251323892,1.9885301298507294,86.723,86.38047980003613,86.8343614144047,86.959758735335,-0.17863602441582177,55.298903243704814,24.04500669274049,4.386929085435475,0.8813634320019957,87.096,88.309,False,False,1.0784591492236846,73.4126984126984,0.8398169336384314,0.8604118993134888,2.4421655251940604
EURJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-08-15 00:00:00,long,rebreak,5725,5733,5735,129.52,128.03,4.065718878186228,8,0.5082148597732785,2,0.25,11,1.1946308724832149,0.618,0.8,129.81,2017-08-15 04:00:00,129.82,127.93838028620263,133.55323942759475,2017-08-18 04:00:00,127.93838028620263,SL,18,1.8816197137973631,-1.0,-1.0066432127110116,129.81,129.21363032665187,129.4872878033487,128.95020098693877,0.6192960055713507,60.000262948325066,27.30387381553781,5.048202460458261,0.9724172490764822,129.62,131.34,True,False,1.0580850839110647,66.66666666666666,0.822222222222253,0.822222222222253,2.6740969802835153
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2017-08-15 00:00:00,long,rebreak,5725,5733,5735,129.52,128.03,4.065718878186228,8,0.5082148597732785,2,0.25,11,1.1946308724832149,0.618,0.8,129.81,2017-08-15 04:00:00,129.82,127.93838028620263,133.55323942759475,2017-08-18 04:00:00,127.93838028620263,SL,18,1.8816197137973631,-1.0,-1.0066432127110116,129.81,129.21363032665187,129.4872878033487,128.95020098693877,0.6192960055713507,60.000262948325066,27.30387381553781,5.048202460458261,0.9724172490764822,129.62,131.34,True,False,1.0580850839110647,66.66666666666666,0.822222222222253,0.822222222222253,2.6740969802835153
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2017-08-15 00:00:00,long,rebreak,7305,7313,7319,143.29,141.22,5.403068228772605,8,0.6753835285965756,6,0.75,11,0.7729468599033814,0.618,0.8,142.82,2017-08-15 04:00:00,142.83,141.12422108733622,146.21155782532753,2017-08-17 16:00:00,141.12422108733622,SL,15,1.7057789126637886,-1.0,-1.011724848895423,142.82,142.38557537043906,143.14815947084384,144.3301796965885,-0.27016123344098464,54.65040273307867,29.71665931124232,4.746902245317641,0.8871082947142952,143.29,146.73,False,False,0.9397691134754047,7.936507936507936,0.8611111111110848,0.8611111111110848,2.5318725516470715
